Unique ID, Generation, Average Fitness, Best Fitness
21,530,7.549670699258203E-6,8.302215857888871E-6
21,531,7.549674113576827E-6,8.302215857888871E-6
21,532,7.54968035678872E-6,8.302215857888871E-6
21,533,7.549687153427394E-6,8.302215857888871E-6
21,534,7.549694300542822E-6,8.302215857888871E-6
21,535,7.549700541477082E-6,8.302215857888871E-6
21,536,7.549701535588853E-6,8.302215857888871E-6
21,537,7.549707359679787E-6,8.302215857888871E-6
21,538,7.549713229863888E-6,8.302215857888871E-6
21,539,7.549712171797553E-6,8.302215857888871E-6
21,540,7.549717520465862E-6,8.302215857888871E-6
21,541,7.5497283867997085E-6,8.302215857888871E-6
21,542,7.549734755778341E-6,8.302215857888871E-6
21,543,7.549743403565523E-6,8.302215857888871E-6
21,544,7.549752329587343E-6,8.302215857888871E-6
21,545,7.549755059072857E-6,8.302215857888871E-6
21,546,7.549757441768048E-6,8.302215857888871E-6
21,547,7.5497607692034865E-6,8.302215857888871E-6
21,548,7.549765225109785E-6,8.302215857888871E-6
21,549,7.5497718384094505E-6,8.302215857888871E-6
21,550,7.549776766476202E-6,8.302215857888871E-6
21,551,7.54978133316914E-6,8.302215857888871E-6
21,552,7.549786644265223E-6,8.302215857888871E-6
21,553,7.549791834744652E-6,8.302215857888871E-6
21,554,7.549790562319891E-6,8.302215857888871E-6
21,555,7.549803360399239E-6,8.302215857888871E-6
21,556,7.54980383216163E-6,8.302215857888871E-6
21,557,7.549806064736008E-6,8.302215857888871E-6
21,558,7.5498076109132705E-6,8.302215857888871E-6
21,559,7.549813448616756E-6,8.302215857888871E-6
21,560,7.549820957285769E-6,8.302215857888871E-6
21,561,7.549827193374846E-6,8.302215857888871E-6
21,562,7.549830737454151E-6,8.302215857888871E-6
21,563,7.5498319975390366E-6,8.302215857888871E-6
21,564,7.5498329739433865E-6,8.302215857888871E-6
21,565,7.549837282219796E-6,8.302215857888871E-6
21,566,7.549838483628067E-6,8.302215857888871E-6
21,567,7.549842462659215E-6,8.302215857888871E-6
21,568,7.549856634457014E-6,8.302215857888871E-6
21,569,7.549864793189728E-6,8.302215857888871E-6
21,570,7.549871404588148E-6,8.302215857888871E-6
21,571,7.549877852719971E-6,8.302215857888871E-6
21,572,7.549886888746534E-6,8.302215857888871E-6
21,573,7.549889182235917E-6,8.302215857888871E-6
21,574,7.549896318118237E-6,8.302215857888871E-6
21,575,7.549898342861524E-6,8.302215857888871E-6
21,576,7.54990487572637E-6,8.302215857888871E-6
21,577,7.549907335689927E-6,8.302215857888871E-6
21,578,7.549910129947006E-6,8.302215857888871E-6
21,579,7.549917533665255E-6,8.302215857888871E-6
21,580,7.549926051946346E-6,8.302215857888871E-6
21,581,7.549931789484528E-6,8.302215857888871E-6
21,582,7.549935474084101E-6,8.302215857888871E-6
21,583,7.549944013992763E-6,8.302215857888871E-6
21,584,7.54994442127786E-6,8.302215857888871E-6
21,585,7.549951190449992E-6,8.302215857888871E-6
21,586,7.549955156386937E-6,8.302215857888871E-6
21,587,7.549964490470625E-6,8.302215857888871E-6
21,588,7.5499727167334605E-6,8.302215857888871E-6
21,589,7.549976611461384E-6,8.302215857888871E-6
21,590,7.549981171399255E-6,8.302215857888871E-6
21,591,7.549991742638194E-6,8.302215857888871E-6
21,592,7.549993863105569E-6,8.302215857888871E-6
21,593,7.550003443927826E-6,8.302215857888871E-6
21,594,7.5500089808924726E-6,8.302215857888871E-6
21,595,7.550014993034437E-6,8.302215857888871E-6
21,596,7.550020898932531E-6,8.302215857888871E-6
21,597,7.550027456230296E-6,8.302215857888871E-6
21,598,7.5500329478592445E-6,8.302215857888871E-6
21,599,7.550038292837218E-6,8.302215857888871E-6
21,600,7.550039766847995E-6,8.302215857888871E-6
