Unique ID, Generation, Average Fitness, Best Fitness
20,537,8.213388713750755E-6,8.754091542007831E-6
20,538,8.213850134270156E-6,8.754091542007831E-6
20,539,8.214170701376363E-6,8.754091542007831E-6
20,540,8.214483920275164E-6,8.754091542007831E-6
20,541,8.215098461883534E-6,8.754091542007831E-6
20,542,8.215199335611138E-6,8.754091542007831E-6
20,543,8.21549547105435E-6,8.754091542007831E-6
20,544,8.215693168584032E-6,8.754091542007831E-6
20,545,8.216270458513623E-6,8.754091542007831E-6
20,546,8.216529101392164E-6,8.754091542007831E-6
20,547,8.216949301330053E-6,8.754091542007831E-6
20,548,8.217429812404956E-6,8.754091542007831E-6
20,549,8.217827318089767E-6,8.754091542007831E-6
20,550,8.21848821578794E-6,8.754091542007831E-6
20,551,8.219016858828085E-6,8.754091542007831E-6
20,552,8.219244251385135E-6,8.754091542007831E-6
20,553,8.219792515520464E-6,8.754091542007831E-6
20,554,8.220249320801891E-6,8.754091542007831E-6
20,555,8.220583417328572E-6,8.754091542007831E-6
20,556,8.2210231046104E-6,8.754091542007831E-6
20,557,8.221611886265822E-6,8.754091542007831E-6
20,558,8.221840154257806E-6,8.754091542007831E-6
20,559,8.222442632076019E-6,8.754091542007831E-6
20,560,8.222784857838308E-6,8.754091542007831E-6
20,561,8.223209118692368E-6,8.754091542007831E-6
20,562,8.22357028235753E-6,8.754091542007831E-6
20,563,8.224056079131715E-6,8.754091542007831E-6
20,564,8.224690815023772E-6,8.754091542007831E-6
20,565,8.224971389022304E-6,8.754091542007831E-6
20,566,8.225445437750304E-6,8.754091542007831E-6
20,567,8.225783366082854E-6,8.754091542007831E-6
20,568,8.22590217327886E-6,8.754091542007831E-6
20,569,8.226372213286472E-6,8.754091542007831E-6
20,570,8.226628669955678E-6,8.754091542007831E-6
20,571,8.227119281842829E-6,8.754091542007831E-6
20,572,8.227499431931564E-6,8.754091542007831E-6
20,573,8.227856865848721E-6,8.754091542007831E-6
20,574,8.228322893305175E-6,8.754091542007831E-6
20,575,8.2287810049712E-6,8.754091542007831E-6
20,576,8.22935023856267E-6,8.754091542007831E-6
20,577,8.229724370958226E-6,8.754091542007831E-6
20,578,8.229977867656554E-6,8.754091542007831E-6
20,579,8.23045905377134E-6,8.754091542007831E-6
20,580,8.230834404182427E-6,8.754091542007831E-6
20,581,8.231380281963916E-6,8.754091542007831E-6
20,582,8.23168362327456E-6,8.754091542007831E-6
20,583,8.231917910381149E-6,8.754091542007831E-6
20,584,8.232238844133465E-6,8.754091542007831E-6
20,585,8.232618090695018E-6,8.754091542007831E-6
20,586,8.232952465459855E-6,8.754091542007831E-6
20,587,8.233308206051142E-6,8.754091542007831E-6
20,588,8.23355355614614E-6,8.754091542007831E-6
20,589,8.23405962833993E-6,8.754091542007831E-6
20,590,8.234416055429676E-6,8.754091542007831E-6
20,591,8.234847187851357E-6,8.754091542007831E-6
20,592,8.235289216497827E-6,8.754091542007831E-6
20,593,8.235826510725884E-6,8.754091542007831E-6
20,594,8.236162945197156E-6,8.754091542007831E-6
20,595,8.236515630678407E-6,8.754091542007831E-6
20,596,8.236953246605134E-6,8.754091542007831E-6
20,597,8.237138532429132E-6,8.754091542007831E-6
20,598,8.237573934556106E-6,8.754091542007831E-6
20,599,8.237907919085343E-6,8.754091542007831E-6
20,600,8.238277284770448E-6,8.754091542007831E-6
